id,q1_hh_members,q2_age_u5,q3_age_5_17,q4_age_18_34,q5_age_35_59,q6_age_60plus,q7_male,q8_female,q9_head_sex,q10_head_age,q11_head_education,q12_occupation,q12_other,q13_income,q14_residence,q15_housing,q15_other,q16_tenure,q17_rooms,q18_floors,q19_economic,q20_living,q21_region,q22_district,q23_village,demographics_complete,starttime_complete,q96digital_corruption,q87_confidence,q95_cyber_awareness
3070,6,0,0,0,0,0,5,1,1,32,6,1, ,250,1,1, ,1,4,1,4,3,1,7,jigjiga,2,2,4,3,4
3071,6,0,0,0,1,0,2,4,1,35,7,1, ,1000,1,1, ,1,7,1,5,5,1,6,Magaalo ugaaso,2,2, , , 
3072,15,0,15,5,0,0,8,7,2,26,7,1, ,1000,1,2, ,1,7,1,5,5,1,2,Hargeisa,2,2, , , 
3073,5,0,0,0,0,0,3,2,2,50,4,7, ,67,1,2, ,1,5,1,4,3,1,7, ,2,2,1,5,3
3074,10,0,0,6,0,0,6,4,1,55,3,1, ,400,1,1, ,1,4,1,5,4,1,6,Sh.nuur,2,2,3,3,2
3075,10,0,10,8,4,0,5,5,1,45,6,1, ,600,1,1, ,1,5,1,4,4,1,3, ,2,2,3,4,3
3077,12,0,0,1,0,0,6,6,1,55,5,2, ,500,1,1, ,1,5,1,4,4,1,1,October,2,2,4,2,3
3079,7,2,1,2,2,0,4,3,1,38,7,2, ,4500,1,1, ,1,5,1,5,5,1,4,Calaamadaha,2,2,5,5,4
3080,11,0,0,2,5,2,7,4,1,60,7,1, ,1000,1,1, ,3,5,1,4,1,1,6,Sh. Madar,2,2, , , 
3081,8,0,0,2,0,0,5,3,1,53,6,2, ,900,2,3, ,1,8,1,4,4,1,7,Near qamar feul station,2,2,2,5,4
3083,5,0,0,2,2,1,1,4,2,55,6,2, ,500,1,1, ,1,5,1,4,5,1,6,aw aadan,2,2,3,4,3
3084,9,2,1,3,1,2,3,6,1,60,1,7,Driving,500,1,2, ,1,4,1,1,1,1,2,150St,2,2, , , 
3085,9,0,1,1,0,0,6,3,1,50,7,7,Teacher,1000,1,3, ,1,5,1,4,4,1,7,Jigjigayar,2,2,4,3,3
3088,10,0,10,10,6,2,7,3,1,62,6,1, ,500,1,1, ,1,5,1,4,4,1,3, ,2,2,3,1,2
3089,5,0,0,1,3,1,3,2,2,67,4,7,Teacher,200,1,1, ,1,4,1,5,3,1,2,150St,2,2, , , 
3090,8,1,0,0,1,0,6,2,1,45,7,1, ,5000,1,1, ,1,5,1,5,5,1,6,Geerash aw aadan,2,2, , , 
3091,6,0,0,3,2,1,3,3,2,73,1,2, ,200,1,1, ,1,2,1,4,5,1,2,150St,2,2, , , 
3092,4,0,0,0,3,1,1,3,2,70,1,2, ,300,1,2, ,1,3,1,5,5,1,2,150St,2,2, , , 
3094,10,0,0,0,1,1,5,5,1,60,1,1, ,250,1,3, ,1,3,1,4,4,1,3,31 may,2,2,3,3,3
3095,9,0,0,2,0,0,2,7,1,55,8,2, ,1500,1,1, ,1,5,1,5,5,1,6,Geerash aw aadan,2,2, , , 
3096,13,0,0,4,7,2,6,7,1,75,1,2, ,600,1,1, ,1,6,1,5,5,1,2,150St,2,2, , , 
3099,5,0,0,1,3,1,2,3,2,65,1,2, ,200,1,1, ,1,3,1,5,4,1,2,150St,2,2, , , 
3100,4,1,0,1,2,0,1,3,1,37,7,1, ,900,1,2, ,1,5,5,4,3,1,1,badhka,2,2,2,4,3
3101,2,0,0,1,0,1,1,1,2,63,1,1, ,150,1,1, ,1,2,1,3,3,1,2,150St,2,2, , , 
3102,6,0,0,2,0,1,4,2,1,65,4,1, ,300,1,2, ,1,4,1,3,3,1,7,koodbuur,2,2, , , 
3103,3,0,0,0,1,0,1,2,2,52,2,2, ,400,1,1, ,1,7,1,5,4,1,7,Sha'ab area,2,2,5,4,5
3106,5,0,0,0,1,1,2,3,2,63,1,2, ,150,1,3, ,1,3,1,4,5,1,1,cakaara,2,2,4,2,2
3107,8,2,0,1,1,0,4,4,1,38,7,1, ,600,1,1, ,1,6,1,4,5,1,7, ,2,2,4,4,4
3109,8,0,0,2,0,0,3,5,1,55,4,1, ,500,1,2, ,1,6,1,3,3,1,7,koodbuur,2,2, , , 
3110,7,0,0,1,0,0,5,2,2,55,3,3, ,750,1,1, ,1,4,1,4,3,1,1,Isha boorama,2,2,3,4,4
3111,12,2,1,1,1,0,6,6,1,40,6,3, ,600,1,1, ,1,6,2,4,5,1,7,dacarbudhuq,2,2,3,4,5
3112,12,0,2,2,2,0,5,7,2,44,1,1, ,200,1,1, ,1,4,1,3,4,1,1,Hargaysa,2,2,4,3,6
3113,9,0,0,3,0,1,5,4,1,70,5,1, ,400,1,2, ,1,6,1,3,3,1,2,xawaadle,2,2, , , 
3115,18,2,0,1,0,0,7,9,2,48,2,6, ,30,1,1, ,1,6,1,5,5,1,6,macalin haaruun,2,2,3,3,5
3116,10,1,0,1,1,1,5,5,2,60,1,6, ,300,1,1, ,1,4,4,3,5,1,6,sheikhnur,2,2,5,3,3
3118,9,4,5,4,00,0,6,3,1,32,6,1, ,500,1,1, ,1,5,1,4,4,1,2,Hargeisa,2,2, , , 
3119,7,0,0,1,1,1,2,5,1,65,6,1, ,500,1,3, ,1,5,1,4,4,1,7, ,2,2,4,5,3
3120,13,0,6,4,2,1,6,7,1,50,8,1, ,1000,1,1, ,1,5,1,5,5,1,1,Oktoobar,2,2,4,3,2
3123,4,1,1,0,0,1,1,3,1,45,4,2, ,350,1,2, ,1,4,1,3,3,1,7,koodbuur,2,2, , , 
3124,6,0,0,3,1,0,3,3,2,44,6,1, ,800,1,2, ,1,5,1,4,4,1,8,Buurta kala-jeexan,2,2,4,3,3
3127,9,1,1,0,0,0,4,5,2,39,3,2, ,350,1,2, ,1,2,1,3,4,1,4,Qudhac-dheer,2,2,4,3,2
3128,6,1,2,1,1,1,3,3,1,30,6,2, ,3200,1,1, ,1,8,2,5,5,1,7,Sha'ab area,2,2,5,5,4
3129,10,3,4,3,1,0,4,6,1,46,1,4, ,200,1,1, ,1,6,1,4,4,1,1,Badhka,2,2,3,3,3
3131,6,0,0,0,0,0,4,2,2,58,1,6, ,500,1,1, ,1,4,1,5,4,1,6,Sh.nuur,2,2,4,3,3
3132,7,0,0,1,1,0,4,3,2,35,6,1, ,1400,1,1, ,1,5,1,5,5,1,6,Geerash aw aadan,2,2, , , 
3133,9,0,7,4,2,1,4,5,2,27,7,2, ,500,1,1, ,1,7,1,5,5,1,2,Hargeisa,2,2, , , 
3134,9,2,1,2,3,1,5,4,1,60,6,3, ,400,2,3, ,3,7,1,3,3,1,5,Qudhac dheer,2,2,3,3,5
3135,2,0,0,0,0,1,0,2,2,65,1,2, ,350,1,2, ,1,4,1,4,4,1,7,xero- awr,2,2,4,3,3
3138,4,1,1,1,1,0,1,3,2,40,5,1, ,400,1,2, ,1,3,1,3,4,1,4,Hargeysa,2,2,4,4,3
3139,7,0,3,3,3,2,1,4,2,32,3,2, ,300,2,1, ,1,5,4,5,5,1,2, ,2,2, , , 
3140,11,0,11,5,2,0,3,8,1,52,1,6, ,150,3,1, ,3,2,1,6,6,2,2,Xawaaadle,2,2,3,6,6
3141,14,0,0,1,2,0,12,2,1,72,6,2, ,850,1,1, ,1,6,1,4,4,1,2,Goljano,2,2,4,4,2
3144,4,0,0,0,1,0,2,2,2,55,1,2, ,600,1,1, ,1,4,1,4,3,1,6,New Hargeisa,2,2,3,2,2
3146,2,0,0,0,0,1,0,2,2,65,1,2, ,350,1,2, ,1,4,1,4,4,1,7,xero- awr,2,2,4,3,2
3147,7,1,2,1,0,0,6,1,1,45,6,1, ,500,1,1, ,1,5,1,3,3,1,7,koodbuur,2,2, , , 
3150,7,0,0,1,0,1,3,4,1,60,4,2, ,500,1,1, ,1,4,1,3,4,1,5,Qudhac-dheer,2,2,4,4,3
3151,5,4,0,1,0,0,2,3,2,31,6,6, ,1000,1,2, ,1,4,1,4,4,1,7,xero- awr,2,2,5,4,3
3152,4,1,0,0,0,0,3,1,1,36,6,1, ,300,1,1, ,1,4,1,5,4,1,1,X Aktober,2,2,3,3,3
3153,5,0,0,0,0,0,3,2,2,50,5,7, ,5000,1,1, ,1,5,1,4,3,1,7,village kulaha,2,2,2,4,3
3154,3,3,0,0,2,2,1,2,2,74,3,2, ,1000,1,2, ,1,4,0,5,5,1,2,Hargeisa,2,2,3,5,3
3155,13,0,0,1,0,0,6,7,1,50,3,2, ,920,1,2, ,1,5,1,4,4,1,7,Hargaysa,2,2,4,6,2
3157,9,2,1,3,1,1,5,4,1,45,1,1, ,200,1,1, ,1,7,3,3,3,1,2,Xawaadle,2,2,5,4,2
3159,9,0,0,0,0,0,4,5,1,56,6,2, ,50,1,1, ,1,4,1,5,3,1,6, ,2,2,3,3,3
3160,9,0,0,1,0,1,4,5,1,55,6,1, ,500,1,1, ,1,5,1,4,4,1,2,Goljanno,2,2,5,4,2
3161,8,0,0,6,0,2,4,4,1,64,1,2, ,700,1,1, ,1,5,1,4,4,1,1,October,2,2,3,5,3
3163,6,0,0,3,1,2,4,2,1,69,1,6, ,800,1,1, ,1,5,1,4,4,1,1,October,2,2,3,5,2
3164,4,0,0,0,2,0,2,2,2,46,1,2, ,5000,1,3, ,1,3,1,3,5,1,6,cabaaye,2,2,3,3,2
3165,11,3,1,3,2,2,5,6,2,60,4,3, ,400,1,1, ,1,5,1,4,4,1,7, ,2,2,3,3,4
3166,6,2,1,0,0,0,1,5,1,40,6,1, ,500,1,2, ,1,4,1,4,4,1,2,Hawadle,2,2,4,4,4
3167,6,0,0,0,0,0,3,3,1,55,2,1, ,100,1,1, ,1,4,1,3,5,1,6,sheikh nuur,2,2,4,2,4
3168,7,0,0,5,0,0,2,5,1,50,1,7,security guard,250,1,1, ,1,4,1,4,4,1,3,Isha boorama,2,2,5,3,1
3169,9,2,3,2,2,0,4,5,1,40,4,1, ,400,1,1, ,1,5,1,3,3,1,1,Badhka,2,2,3,3,3
3171,12,4,8,1,3,1,5,5,1,61,2,6, ,150,1,2, ,2,5,5,3,4,3,9,Berbera,2,2,2,3,2
3172,4,1,0,0,0,0,2,2,1,26,1,4, ,400,1,2, ,1,2,1,3,3,1,7,Gacntaalaha,2,2,3,3,3
3173,10,0,0,1,8,1,7,3,1,34,6,1, ,300,1,2, ,3,6,1,3,3,1,2,Goljanno,2,2,4,3,2
3174,14,0,1,1,0,0,7,12,1,25,6,7,He is an engineer,1000,1,1, ,1,9,0,4,5,1,9,I live in acity,2,2, , , 
3176,9,1,1,1,1,0,4,5,1,54,6,1, ,500,1,1, ,1,7,1,5,5,1,2,Hargaysa,2,2,4,6,4
3177,7,0,0,6,2,1,4,3,1,63,6,1, ,600,1,1, ,3,5,3,6,3,1,1, ,2,2,3,2,3
3178,10,10,0,1,0,2,6,4,1,32,6,1, ,800,1,1, ,1,5,3,5,3,1,1, ,2,2,3,4,3
3179,5,0,0,1,0,0,3,2,1,57,2,1, ,457,1,2, ,3,5,5,3,3,1,2,Togdheer,2,2,5,1,3
3180,10,0,0,5,3,2,7,3,1,40,3,1, ,900,1,1, ,3,4,1,3,3,1,2,biyo dhacyga hoose,2,2,2,3,3
3181,11,0,11,7,2,0,5,6,1,52,6,4, ,400,1,2, ,1,4,1,4,4,1,2,Hargeisa,2,2,4,4,2
3182,3,0,0,2,0,1,1,2,2,60,6,2, ,500,1,3, ,1,5,1,5,4,1,8,redsea,2,2,5,3,4
3183,5,0,0,0,0,0,3,2,2,50,8,7, ,67,1,2, ,1,5,1,4,3,1,7, ,2,2,1,3,3
3185,9,3,0,0,0,0,3,6,2,36,1,7,basic on relatives money,300,1,1, ,1,5,1,4,3,1,2,Hawadle,2,2,1,3,1
3186,12,2,1,1,0,3,7,5,1,44,1,6, ,1000,1,2, ,1,4,1,4,4,1,6,new hargeisa,2,2,4,4,2
3187,4,1,2,4,0,0,2,2,2,54,2,2, ,1000,1,2, ,2,4,1,3,2,1,6, ,2,2,2,1,2
3188,7,0,1,3,2,1,3,4,2,53,2,2, ,430,1,2, ,3,4,1,3,3,1,5, ,2,2,2,2,3
3190,4,1,0,0,1,1,2,2,1,60,1,1, ,400,1,1, ,1,4,1,4,5,1,6,cabaaye,2,2,4,3,3
3192,5,0,0,0,0,0,3,2,2,50,5,7, ,69,1,2, ,1,5,1,4,3,1,7, ,2,2,1,3,3
3194,7,1,6,5,4,1,2,5,2,52,8,2, ,200,1,1, ,1,6,1,3,4,1,7,Ezra,2,2, , , 
3195,8,0,0,1,1,1,2,6,1,35,6,2, ,500,1,2, ,1,5,1,4,3,1,8,bada cas,2,2,3,3,3
3197,10,2,1,0,0,1,3,7,1,68,3,4, ,300,1,1, ,1,5,1,3,3,1,1,October,2,2,4,3,6
3199,8,0,0,2,1,0,6,2,1,55,6,1, ,400,1,2, ,3,3,1,4,5,1,5,Xidigat,2,2,3,5,3
3200,4,0,0,1,2,1,2,2,2,35,7,6, ,600,2,3, ,3,5,1,4,4,1,3,Half london,2,2,4,3,2
3201,7,5,2,4,3,0,2,5,1,57,1,2, ,200,1,1, ,1,5,0,3,4,1,7,Xera awr,2,2,3,5,4
3202,10,0,0,1,1,0,5,5,1,58,2,1, ,800,1,1, ,1,6,1,3,3,1,2,Cawodhalad,2,2, , , 
3203,8,0,0,2,1,0,5,3,1,55,3,1, ,800,1,2, ,2,5,1,3,2,1,4, ,2,2,1,1,2
3204,4,1,0,1,1,1,2,2,1,45,1,2, ,500,1,1, ,1,7,2,4,4,1,7,Jigjigayar,2,2,4,3,2
3205,5,2,0,0,0,0,2,3,2,30,2,7,Independent business,500,1,2, ,1,3,1,3,3,1,9,New Hargeisa,2,2, , , 
3206,14,2,1,1,1,0,7,6,2,35,7,2, ,200,1,1, ,2,7,1,4,3,1,2,Haleeya,2,2,3,3,3
3207,12,0,12,7,3,1,6,6,2,60,1,6, ,600,1,1, ,1,5,1,4,4,1,2,26 june,2,2,4,3,2
3208,9,1,0,0,0,0,6,3,1,58,2,1, ,1000,1,1, ,1,5,1,4,4,1,7,Gantaalaha,2,2, , , 
3209,12,0,3,9,2,0,7,6,1,52,4,2, ,400,3,3, ,1,5,2,4,4,1,7,jigjigyar,2,2,3,3,2
3210,7,0,0,0,0,1,4,3,1,60,4,1, ,700,1,1, ,1,5,1,3,3,1,7,Jigjiga yar,2,2, , , 
3213,6,0,1,2,2,1,2,4,2,38,4,2, ,400,1,1, ,1,4,1,4,4,1,1,siinay,2,2,4,3,1
3215,9,0,0,1,0,1,3,6,1,62,4,1, ,850,1,1, ,1,4,1,3,5,1,5,Qudhacdheer,2,2,4,5,2
3216,8,0,0,1,0,0,3,3,1,53,6,6, ,2000,1,1, ,1,12,1,6,4,2,7,jigjigayar,2,2,4,4,5
3220,10,0,0,1,0,0,6,4,1,56,6,1, ,2000,1,1, ,1,7,2,4,4,1,2,i dont live in a village,2,2,3,3,2
3221,8,0,0,1,0,1,4,4,2,55,2,2, ,800,1,1, ,1,7,1,3,4,1,2,Cawodhalad,2,2, , , 
3222,12,0,0,1,0,1,5,7,1,60,4,1, ,500,1,1, ,1,5,1,4,3,1,7,jigjigayar,2,2,3,5,3
3223,4,0,0,1,0,0,0,4,2,35,1,6, ,700,1,2, ,1,5,1,3,5,1,6,cabaaye,2,2,4,3,3
3225,17,1,2,3,4,7,8,9,1,60,5,1, ,300,1,1, ,1,6,1,4,4,1,5,hargeisa,2,2,3,3,3
3226,4,0,2,0,2,0,2,2,1,45,2,1, ,170,1,1, ,1,2,1,2,3,1,8,Ex control,2,2,3,3,1
3227,6,0,0,1,1,1,3,3,1,60,6,2, ,3000,1,1, ,1,8,2,5,5,1,6, ,2,2,4,3,3
3229,11,0,0,1,1,0,4,7,2,49,6,2, ,600,1,1, ,1,4,1,5,5,1,6,Hargaysa,2,2,4,5,6
3231,8,0,8,2,3,1,4,4,1,63,6,2, ,600,1,1, ,1,7,1,5,4,1,2,Hargeisa,2,2,4,3,3
3232,6,0,1,3,1,1,3,3,1,61,1,7,muscle wealth,150,1,1, ,1,3,1,3,3,1,7,maroodi jeex,2,2,4,3,2
3233,16,1,0,1,0,0,6,10,1,51,1,1, ,700,1,2, ,1,4,1,3,5,1,6,cabaaye,2,2,4,3,3
3234,11,0,0,2,0,1,5,6,2,48,4,2, ,600,1,3, ,1,7,1,5,3,1,8,bada cas,2,2, , , 
3235,6,0,0,4,2,0,3,3,1,56,8,1, ,800,1,1, ,1,5,1,5,5,1,1,Oktoobar,2,2,4,3,2
3236,5,1,5,0,1,0,1,4,1,38,4,1, ,400,1,2, ,1,400,1,4,4,1,1,October,2,2,4,3,2
3238,5,0,0,1,0,0,3,2,2,40,2,2, ,150,1,1, ,1,3,1,1,3,1,7,shacab Area,2,2,4,3,2
3239,7,1,1,2,1,2,4,3,1,65,1,1, ,150,1,1, ,1,4,1,2,3,1,7,Shacabka,2,2,3,3,3
3240,11,0,0,2,0,1,5,6,2,46,4,2, ,700,1,3, ,1,7,1,5,4,1,7,jigjig yar,2,2,4,4,3
3241,6,0,0,1,4,3,3,3,1,70,7,1, ,2000,2,1, ,3,7,1,4,3,1,2,150,2,2,3,4,6
3242,9,0,9,8,2,0,3,6,1,48,6,1, ,1000,1,3, ,1,4,1,5,5,1,2,goljano,2,2,4,4,4
3244,10,0,0,0,1,1,3,7,1,70,4,6, ,300,1,2, ,2,6,1,4,4,1,7,boqol jire,2,2,3,3,3
3245,8,0,0,0,0,1,4,4,1,62,1,1, ,800,1,1, ,1,5,1,3,5,1,6,cabaaye,2,2,3,3,3
3247,12,0,0,12,2,1,5,7,1,64,4,2, ,5000,1,1, ,1,8,0,5,5,1,2,Hargeisa,2,2,2,3,4
3248,9,1,1,0,2,1,7,2,1,64,6,1, ,300,1,1, ,1,4,1,5,4,1,7,Xero-awr,2,2,3,3,2
3249,6,0,0,0,0,1,3,3,2,64,3,6, ,1000,1,1, ,1,6,0,4,5,1,7,Hero -awr,2,2, , , 
3250,6,0,0,0,1,1,5,1,1,67,6,2, ,700,1,1, ,1,9,1,4,4,1,7, ,2,2, , , 
3251,8,0,0,0,1,1,6,2,1,35,6,7,Uber driver,600,1,3, ,1,5,0,4,5,1,2,Cawo dhalad,2,2,3,5,3
3253,7,0,7,7,2,1,4,3,2,49,4,6, ,350,1,1, ,1,5,1,3,5,1,6,cabaaye,2,2,3,3,3
3254,10,0,0,1,0,1,7,3,1,61,7,1, ,200,1,2, ,1,5,2,3,3,1,2,150 street,2,2,3,4,3
3255,12,0,0,1,1,1,3,10,1,65,7,1, ,1000,1,1, ,1,7,1,5,4,1,1,half london,2,2,4,4,3
3257,10,0,5,1,1,0,2,8,2,50,4,2, ,2000,1,1, ,1,6,0,4,1,1,5,calaamada,2,2, , , 
3258,9,1,0,1,2,0,6,3,1,43,4,4, ,300,1,1, ,1,3,1,3,3,1,1,Cabdi iidaan,2,2, , , 
3261,8,0,0,2,2,0,5,3,1,80,4,1, ,400,1,1, ,1,8,1,3,3,1,7,koodbuur,2,2, , , 
3262,8,5,3,3,3,2,3,5,1,33,7,1, ,555,1,2, ,1,5,2,5,5,2,6, ,2,2,3,5,1
3264,12,1,1,2,0,0,8,4,1,50,6,2, ,600,1,1, ,1,9,1,3,3,1,7,koodbuur,2,2, , , 
3265,8,0,0,0,0,1,3,5,1,65,7,2, ,2500,1,1, ,1,9,2,5,1,1,8,BADACAS,2,2,1,1,3
3267,13,7,0,1,0,1,7,6,1,65,5,1, ,700,1,1, ,1,9,1,3,3,1,7,koodbuur,2,2, , , 
3272,8,1,7,6,4,1,5,4,1,62,8,6, ,90,2,1, ,1,4,1,3,3,1,7,Sheedaha,2,2,2,3,3
3273,4,0,0,1,02,0,2,2,1,45,6,1, ,400,1,1, ,1,4,1,3,3,1,7,koodbuur,2,2, , , 
3274,6,2,1,0,1,0,3,3,1,35,3,4, ,150,1,2, ,1,2,1,2,3,1,7,Gantaalaha,2,2,4,2,1
3276,6,0,0,0,0,0,4,2,2,31,6,1, ,750,2,1, ,1,4,1,3,6,1,6,cabaaye,2,2,5,4,3
3277,3,0,0,0,0,0,1,2,2,45,1,1, ,300,1,1, ,1,4,1,3,3,1,7,koodbuur,2,2, , , 
3278,8,1,1,0,0,0,4,4,1,42,1,6, ,200,1,1, ,1,5,1,4,3,1,2,150,2,2, , , 
3280,10,0,0,1,1,0,6,4,1,42,7,2, ,800,1,1, ,1,6,1,5,4,1,2,Hargeisa,2,2,3,5,4
3281,8,2,3,1,2,2,5,3,1,46,6,2, ,400,1,2, ,1,3,1,5,5,1,5, ,2,2,5,4,2
3282,9,0,0,1,0,0,4,5,1,31,4,1, ,800,1,1, ,1,4,1,4,1,1,1,siinaay,2,2,4,4,2
3286,6,2,0,0,0,0,2,4,1,29,6,1, ,600,1,2, ,1,4,1,3,5,1,6,cabaaye,2,2,5,3,2
3288,7,1,1,0,1,0,3,4,1,35,4,1, ,350,1,2, ,1,4,1,4,3,1,2,Hargeisa,2,2,3,3,3
3290,12,1,1,1,3,1,5,7,1,56,7,1, ,250,1,1, ,1,7,1,4,5,1,1,October,2,2,3,3,2
3291,6,0,0,1,1,0,3,3,1,44,4,2, ,500,1,2, ,1,4,1,5,5,1,7,jigjig yar,2,2,3,5,5
3295,9,0,0,0,1,0,8,1,1,33,4,1, ,500,1,1, ,1,5,1,4,5,1,1,siinaay,2,2,3,4,3
3296,8,0,0,1,1,0,6,2,2,36,1,1, ,200,1,1, ,1,3,1,4,4,1,3,Pepsiga,2,2, , , 
3299,5,0,5,0,1,0,2,3,1,40,3,2, ,500,1,2, ,1,3,0,5,5,1,5,Qudhac - dheer,2,2,5,4,3
3300,12,0,2,9,1,0,6,6,1,36,6,1, ,2000,1,1, ,1,5,1,5,5,1,7,maroodi jeex,2,2,3,5,3
3301,6,1,3,0,2,0,2,4,1,27,4,1, ,480,1,2, ,1,3,1,4,4,1,7,Ex control,2,2,3,4,4
3302,7,1,0,6,0,0,3,4,1,27,3,2, ,300,1,2, ,1,5,9,4,4,1,2,Xero awar,2,2,4,3,4
3305,10,3,1,0,0,0,7,3,2,21,3,2, ,200,1,1, ,1,4,1,3,4,1,2,Hawadle,2,2,4,3,2
3306,11,0,0,2,2,0,5,6,1,50,2,1, ,600,1,1, ,1,6,1,5,4,1,1,Iftin area,2,2,3,5,4
3307,8,1,1,2,2,2,3,5,1,43,3,1, ,550,1,1, ,3,5,1,3,4,1,2,biyo dhacyga hoose,2,2,2,3,2
3308,11,1,10,5,2,0,4,7,1,55,6,1, ,700,1,1, ,1,4,1,3,4,1,2,goljano,2,2,2,3,3
3309,8,0,0,2,0,0,7,1,1,54,4,2, ,800,1,1, ,1,5,1,5,5,1,7,xeroawr,2,2,3,4,6
3310,7,0,1,3,3,0,1,6,2,50,4,6, ,1000,1,2, ,2,5,1,5,4,1,7,Jigjiga yar,2,2,4,4,3
3311,3,0,0,2,0,1,1,2,2,63,1,6, ,400,1,1, ,1,3,1,4,4,1,4,Jarato,2,2,2,2,1
3312,10,1,0,1,0,0,5,5,1,50,1,2, ,450,1,1, ,1,3,1,3,4,1,1,siinaay,2,2,1,2,6
3314,4,0,4,4,1,1,1,3,2,62,4,2, ,6000,2,1, ,1,4,0,5,3,1,2,Hargeisa,2,2,1,3,3
3316,13,0,0,1,0,1,10,3,1,70,1,2, ,300,1,1, ,1,5,1,1,5,1,1,Hargaysa,2,2,4,6,6
3317,14,2,9,1,2,0,9,5,1,45,6,2, ,740,1,1, ,1,5,1,4,4,1,5,Qudhacdheer,2,2,3,4,2
3318,5,0,0,1,0,1,3,2,1,75,2,1, ,500,1,1, ,1,5,1,4,5,1,7,Qunyar daga,2,2,3,3,3
3319,9,0,0,18,1,2,4,5,2,60,1,2, ,450,1,1, ,1,4,1,3,4,1,6,New Hargeisa,2,2,5,3,2
3320,11,2,3,3,3,0,4,7,1,40,5,1, ,500,1,2, ,1,5,1,4,4,1,1,Badhka,2,2,4,4,2
3321,8,0,0,0,2,1,4,4,2,63,3,7,business,500,1,1, ,1,6,1,4,3,1,2,idaacada,2,2,3,3,3
3322,9,3,1,0,1,0,3,6,1,37,6,1, ,400,1,2, ,1,4,1,3,4,1,7,jigjiga yar,2,2,3,3,3
3323,13,2,1,3,1,0,6,7,1,54,3,4, ,170,1,1, ,1,4,1,4,4,1,7,Gantaalaha,2,2,3,4,2
3324,11,1,1,4,4,1,3,8,1,40,6,2, ,500,1,1, ,1,4,1,5,4,1,5,hargeisa,2,2,4,3,3
3325,7,2,0,3,1,1,5,2,1,50,6,1, ,600,1,2, ,1,5,4,4,3,1,7, ,2,2,3,5,3
3326,11,0,0,0,4,1,7,4,1,60,6,1, ,250,1,2, ,1,5,3,4,4,1,3, ,2,2,1,3,4
3327,11,0,0,1,0,0,6,5,1,50,4,2, ,1500,1,1, ,2,4,1,5,5,1,9,new hargeisa,2,2,1,4,6
3328,3,0,0,0,0,0,2,1,1,58,4,1, ,300,1,1, ,1,3,4,4,3,1,1, ,2,2,1,3,4
3329,3,0,0,0,1,2,1,2,2,60,4,6, ,100,1,1, ,2,3,1,1,2,1,3,Isha-borama,2,2,2,3,6
3331,5,3,0,0,0,0,2,3,1,30,4,2, ,400,1,2, ,1,5,1,5,5,1,5,masalaha,2,2,5,5,1
3332,5,2,1,0,1,0,3,2,1,38,6,1, ,250,1,1, ,3,4,2,5,4,1,9,Hodan hills,2,2,5,3,2
3333,11,0,0,1,0,1,7,4,1,62,6,2, ,1000,1,1, ,1,8,2,5,5,1,2, ,2,2,4,4,4
3335,5,3,1,0,0,0,3,2,1,28,4,7,farm planter,200,1,2, ,1,3,1,3,4,1,1,badhka village,2,2,5,4,3
3336,5,0,0,3,0,1,2,3,1,70,7,7,Retired,500,1,1, ,1,5,1,5,5,1,9,Hodan hills,2,2,4,5,3
3338,4,0,0,1,1,1,2,2,1,65,1,1, ,500,1,2, ,2,5,1,2,2,1,2,Biyo dhacay,2,2,4,5,5
3339,10,0,0,2,0,0,5,5,2,40,6,1, ,265,1,1, ,1,4,1,3,4,1,3,31 may,2,2,3,3,6
3340,10,0,0,1,1,1,6,4,1,60,6,2, ,1000,1,3, ,1,6,1,4,4,1,7,Shacab area,2,2,4,3,2
3341,5,1,0,1,0,0,3,2,1,33,6,7,technical,450,1,2, ,1,5,1,3,3,1,7,jigjiga yar,2,2,3,3,3
3342,9,2,1,2,4,0,5,4,1,38,4,2, ,1000,1,2, ,1,4,1,4,4,1,1,siinay,2,2,3,3,3
3344,13,0,0,1,0,0,7,6,2,48,1,7,non,400,1,1, ,1,5,0,5,5,1,7,xero awr,2,2,5,4,5
3345,14,2,5,1,0,0,10,4,1,40,6,7,engineer,1000,1,1, ,1,6,1,3,5,1,9,kaah area,2,2,4,5,2
3346,9,0,0,2,2,0,5,4,1,52,6,7,Doctor,200,1,1, ,1,5,1,5,5,1,7,Geerash gacan,2,2,3,4,4
3348,12,1,0,9,3,1,6,6,1,58,1,1, ,200,1,1, ,1,5,1,5,5,1,5,Calamada,2,2,4,5,5
3349,8,2,1,0,2,1,5,3,1,60,6,3, ,3,3,1, ,1,5,3,5,3,1,6,gacan libaax,2,2,3,5,3
3350,11,1,0,1,0,0,7,4,1,52,3,1, ,400,1,1, ,1,4,1,3,3,1,2,Shacabka,2,2,3,3,2
3351,7,3,1,4,5,0,5,2,1,30,6,1, ,1000,1,2, ,1,3,1,5,5,1,7,jigjigyr,2,2,3,3,3
3352,5,1,0,1,1,0,2,3,1,33,7,1, ,400,1,2, ,1,4,1,3,3,1,7,Xero awr,2,2,2,3,3
3353,4,2,0,0,0,0,2,2,1,23,4,1, ,250,1,2, ,1,2,1,3,4,1,2,Hawadle,2,2,4,3,1
3354,11,1,1,1,0,1,9,2,1,60,6,7,Taxi driver,300,1,2, ,1,2,1,3,3,1,6,New Hargeisa,2,2,4,4,2
